Experiment,Individual,Treatment,DOL,RepDay,Date,Lifestage,Tray,Replicate,Weight_mg,DOL2
R3,11,Large,20,16,10/07/2022,larva,13,80,182.5,20DOL
R3,37,Large,20,16,10/07/2022,larva,13,80,182.5,20DOL
R3,29,Large,13,9,03/07/2022,larva,13,45,182.5,13DOL
R2,18,Control,10,6,04/02/2022,larva,7,23,182.42,10DOL
R2,18,Large,19,15,13/02/2022,larva,8,81,182.4,19DOL
R2,9,Control,15,11,09/02/2022,larva,7,53,182.4,15DOL
R1,18,Large,14,10,01/11/2021,larva,5,59,182.3,14DOL
R1,5,Control,17,13,04/11/2021,larva,1,72,182.2,17DOL
R3,25,Control,17,13,03/07/2022,larva,12,64,182.2,17DOL
R1,18,Control,12,8,30/10/2021,larva,2,44,182.2,12DOL
R3,48,Large,14,10,04/07/2022,larva,13,50,182.1,14DOL
R3,52,Large,20,16,10/07/2022,larva,13,80,182,20DOL
R3,24,Control,19,15,05/07/2022,larva,10,72,182,19DOL
R3,50,Large,19,15,09/07/2022,larva,13,75,182,19DOL
R1,15,Large,13,9,31/10/2021,larva,5,53,182,13DOL
R3,2,Control,12,8,28/06/2022,larva,9,36,182,12DOL
R2,10,Control,18,14,12/02/2022,larva,7,71,181.98,18DOL
R3,18,Control,19,15,05/07/2022,larva,10,72,181.9,19DOL
R3,62,Large,19,15,09/07/2022,larva,13,75,181.9,19DOL
R2,3,Large,9,5,03/02/2022,larva,8,21,181.81,9DOL
R3,2,Control,19,15,05/07/2022,larva,12,74,181.8,19DOL
R3,25,Control,16,12,02/06/2022,larva,10,57,181.8,16DOL
R3,67,Large,16,12,06/07/2022,larva,13,60,181.8,16DOL
R3,23,Control,15,11,01/06/2022,larva,11,53,181.8,15DOL
R3,77,Large,19,15,09/07/2022,larva,13,75,181.7,19DOL
R1,3,Large,12,8,30/10/2021,larva,5,47,181.7,12DOL
R2,7,Control,15,11,09/02/2022,larva,7,52,181.65,15DOL
R3,11,Control,18,14,04/07/2022,larva,10,67,181.6,18DOL
R3,24,Control,17,13,03/07/2022,larva,10,62,181.6,17DOL
R3,20,Control,15,11,01/06/2022,larva,12,54,181.6,15DOL
R1,16,Large,14,10,01/11/2021,larva,5,59,181.6,14DOL
R3,12,Large,14,10,04/07/2022,larva,13,50,181.6,14DOL
R3,96,Large,13,9,03/07/2022,larva,13,45,181.6,13DOL
R1,8,Large,12,8,30/10/2021,larva,4,46,181.6,12DOL
R1,7,Control,12,8,30/10/2021,larva,3,45,181.6,12DOL
R2,13,Large,11,7,05/02/2022,larva,8,31,181.51,11DOL
R3,8,Control,16,12,02/06/2022,larva,10,57,181.5,16DOL
R1,15,Control,12,8,30/10/2021,larva,3,45,181.5,12DOL
R3,16,Control,18,14,04/07/2022,larva,12,69,181.4,18DOL
R3,66,Large,12,8,02/07/2022,larva,13,40,181.4,12DOL
R1,4,Large,10,6,28/10/2021,larva,5,35,181.4,10DOL
R1,24,Control,19,15,06/11/2021,larva,3,86,181.3,19DOL
R1,6,Control,18,14,05/11/2021,larva,3,80,181.3,18DOL
R3,52,Large,17,13,07/07/2022,larva,13,65,181.3,17DOL
R3,17,Control,15,11,01/06/2022,larva,10,52,181.3,15DOL
R2,13,Large,19,15,13/02/2022,larva,8,81,181.25,19DOL
R3,28,Large,19,15,09/07/2022,larva,13,75,181.2,19DOL
R3,13,Large,13,9,03/07/2022,larva,13,45,181.2,13DOL
R2,8,Control,20,16,14/02/2022,larva,7,83,181.1,20DOL
R1,19,Control,18,14,05/11/2021,larva,1,78,181.1,18DOL
R1,23,Large,14,10,01/11/2021,larva,5,59,181.1,14DOL
R3,23,Control,12,8,28/06/2022,larva,9,36,181.1,12DOL
R3,21,Control,12,8,28/06/2022,larva,10,37,181.1,12DOL
R2,7,Large,11,7,05/02/2022,larva,8,32,181.05,11DOL
R2,4,Control,13,9,07/02/2022,larva,7,41,181.04,13DOL
R3,14,Large,16,12,06/07/2022,larva,13,60,181,16DOL
R1,14,Large,12,8,30/10/2021,larva,4,46,181,12DOL
R2,4,Large,19,15,13/02/2022,larva,8,81,180.92,19DOL
R3,67,Large,19,15,09/07/2022,larva,13,75,180.9,19DOL
R1,20,Control,16,12,03/11/2021,larva,2,67,180.9,16DOL
R1,22,Large,16,12,03/11/2021,larva,5,70,180.9,16DOL
R3,3,Control,16,12,02/06/2022,larva,11,58,180.9,16DOL
R3,27,Large,13,9,03/07/2022,larva,13,45,180.9,13DOL
R2,19,Control,18,14,12/02/2022,larva,7,72,180.83,18DOL
R3,26,Large,20,16,10/07/2022,larva,13,80,180.8,20DOL
R3,16,Large,18,14,08/07/2022,larva,13,70,180.8,18DOL
R3,53,Large,14,10,04/07/2022,larva,13,50,180.8,14DOL
R1,20,Control,12,8,30/10/2021,larva,3,45,180.8,12DOL
R2,18,Control,15,11,09/02/2022,larva,7,53,180.78,15DOL
R1,9,Large,19,15,06/11/2021,larva,6,89,180.7,19DOL
R1,10,Control,15,11,02/11/2021,larva,3,63,180.6,15DOL
R2,13,Large,19,15,13/02/2022,larva,8,80,180.56,19DOL
R3,58,Large,18,14,08/07/2022,larva,13,70,180.5,18DOL
R3,9,Large,13,9,03/07/2022,larva,13,45,180.5,13DOL
R2,5,Large,15,11,09/02/2022,larva,8,56,180.49,15DOL
R2,19,Large,11,7,05/02/2022,larva,8,33,180.42,11DOL
R3,14,Control,14,10,30/07/2022,larva,9,46,180.4,14DOL
R3,75,Large,14,10,04/07/2022,larva,13,50,180.4,14DOL
R2,15,Large,9,5,03/02/2022,larva,8,19,180.33,9DOL
R3,20,Control,13,9,29/06/2022,larva,12,44,180.3,13DOL
R2,12,Large,14,10,08/02/2022,larva,8,49,180.26,14DOL
R2,17,Control,18,14,12/02/2022,larva,7,71,180.24,18DOL
R2,17,Large,9,5,03/02/2022,larva,8,20,180.21,9DOL
R3,12,Large,19,15,09/07/2022,larva,13,75,180.2,19DOL
R1,22,Control,18,14,05/11/2021,larva,3,80,180.2,18DOL
R1,1,Control,17,13,04/11/2021,larva,2,73,180.2,17DOL
R3,8,Control,17,13,03/07/2022,larva,10,62,180.2,17DOL
R1,7,Control,12,8,30/10/2021,larva,1,43,180.2,12DOL
R1,16,Control,12,8,30/10/2021,larva,3,45,180.2,12DOL
R3,25,Control,18,14,04/07/2022,larva,11,68,180.1,18DOL
R1,24,Control,15,11,02/11/2021,larva,3,63,180.1,15DOL
R2,9,Large,20,16,14/02/2022,larva,8,86,180.06,20DOL
R2,15,Large,19,15,13/02/2022,larva,8,81,180.05,19DOL
R2,10,Large,20,16,14/02/2022,larva,8,86,180.04,20DOL
R2,4,Control,12,8,06/02/2022,larva,7,34,180.04,12DOL
R3,18,Control,20,16,06/07/2022,larva,11,78,180,20DOL
R3,10,Large,14,10,04/07/2022,larva,13,50,180,14DOL
R2,19,Large,15,11,09/02/2022,larva,8,55,179.96,15DOL
R2,11,Control,19,15,13/02/2022,larva,7,78,179.91,19DOL
R2,9,Large,19,15,13/02/2022,larva,8,80,179.91,19DOL
R1,22,Control,16,12,03/11/2021,larva,1,66,179.9,16DOL
R2,7,Large,18,14,12/02/2022,larva,8,73,179.89,18DOL
R2,8,Large,13,9,07/02/2022,larva,8,45,179.88,13DOL
R2,25,Large,19,15,13/02/2022,larva,8,79,179.8,19DOL
R1,8,Large,18,14,05/11/2021,larva,5,82,179.8,18DOL
R2,9,Control,16,12,10/02/2022,larva,7,58,179.75,16DOL
R3,40,Large,20,16,10/07/2022,larva,13,80,179.7,20DOL
R2,22,Large,18,14,12/02/2022,larva,8,74,179.7,18DOL
R2,10,Control,20,16,14/02/2022,larva,7,82,179.68,20DOL
R3,25,Large,20,16,10/07/2022,larva,13,80,179.6,20DOL
R3,16,Control,17,13,03/07/2022,larva,12,64,179.6,17DOL
R3,100,Large,15,11,05/06/2022,larva,13,55,179.6,15DOL
R2,23,Large,15,11,09/02/2022,larva,8,56,179.59,15DOL
R2,14,Large,20,16,14/02/2022,larva,8,85,179.58,20DOL
R2,22,Control,19,15,13/02/2022,larva,7,76,179.53,19DOL
R1,5,Control,16,12,03/11/2021,larva,2,67,179.5,16DOL
R1,1,Large,13,9,31/10/2021,larva,6,54,179.5,13DOL
R3,23,Control,12,8,28/06/2022,larva,10,37,179.5,12DOL
R2,13,Large,9,5,03/02/2022,larva,8,21,179.49,9DOL
R1,18,Large,12,8,30/10/2021,larva,4,46,179.4,12DOL
R3,42,Large,12,8,02/07/2022,larva,13,40,179.4,12DOL
R3,82,Large,12,8,02/07/2022,larva,13,40,179.4,12DOL
R2,7,Large,17,13,11/02/2022,larva,8,69,179.39,17DOL
R2,24,Large,11,7,05/02/2022,larva,8,32,179.39,11DOL
R2,4,Large,20,16,14/02/2022,larva,8,86,179.34,20DOL
R3,10,Control,16,12,02/06/2022,larva,9,56,179.3,16DOL
R1,9,Large,13,9,31/10/2021,larva,6,54,179.3,13DOL
R2,9,Control,19,15,13/02/2022,larva,7,77,179.25,19DOL
R2,8,Large,10,6,04/02/2022,larva,8,25,179.22,10DOL
R3,3,Control,12,8,28/06/2022,larva,10,37,179.2,12DOL
R1,7,Control,17,13,04/11/2021,larva,1,72,179.1,17DOL
R1,8,Control,17,13,04/11/2021,larva,3,74,179.1,17DOL
R3,18,Control,13,9,29/06/2022,larva,9,41,179.1,13DOL
R1,17,Control,12,8,30/10/2021,larva,3,45,179.1,12DOL
R1,25,Large,11,7,29/10/2021,larva,5,41,179.1,11DOL
R1,3,Large,10,6,28/10/2021,larva,6,36,179.1,10DOL
R2,9,Large,13,9,07/02/2022,larva,8,45,179.04,13DOL
R3,16,Control,17,13,03/07/2022,larva,10,62,179,17DOL
R1,2,Large,14,10,01/11/2021,larva,4,58,179,14DOL
R1,12,Control,12,8,30/10/2021,larva,2,44,179,12DOL
R2,10,Large,10,6,04/02/2022,larva,8,27,178.92,10DOL
R3,1,Control,12,8,28/06/2022,larva,10,37,178.9,12DOL
R2,1,Large,14,10,08/02/2022,larva,8,50,178.82,14DOL
R3,48,Large,17,13,07/07/2022,larva,13,65,178.8,17DOL
R1,23,Large,16,12,03/11/2021,larva,4,69,178.8,16DOL
R3,5,Large,14,10,04/07/2022,larva,13,50,178.8,14DOL
R3,4,Large,19,15,09/07/2022,larva,13,75,178.7,19DOL
R1,18,Control,14,10,01/11/2021,larva,3,57,178.6,14DOL
R3,81,Large,13,9,03/07/2022,larva,13,45,178.6,13DOL
R3,15,Control,12,8,28/06/2022,larva,10,37,178.6,12DOL
R2,8,Large,18,14,12/02/2022,larva,8,75,178.56,18DOL
R3,14,Large,14,10,04/07/2022,larva,13,50,178.5,14DOL
R2,2,Large,13,9,07/02/2022,larva,8,45,178.43,13DOL
R2,19,Large,10,6,04/02/2022,larva,8,25,178.43,10DOL
R3,22,Control,13,9,29/06/2022,larva,11,43,178.4,13DOL
R2,5,Control,19,15,13/02/2022,larva,7,76,178.33,19DOL
R2,17,Control,12,8,06/02/2022,larva,7,36,178.33,12DOL
R1,6,Control,18,14,05/11/2021,larva,1,78,178.3,18DOL
R1,24,Control,17,13,04/11/2021,larva,1,72,178.3,17DOL
R1,25,Control,16,12,03/11/2021,larva,2,67,178.3,16DOL
R1,13,Control,15,11,02/11/2021,larva,3,63,178.3,15DOL
R1,24,Large,14,10,01/11/2021,larva,5,59,178.3,14DOL
R2,19,Large,9,5,03/02/2022,larva,8,21,178.27,9DOL
R2,6,Large,15,11,09/02/2022,larva,8,56,178.24,15DOL
R3,34,Large,17,13,07/07/2022,larva,13,65,178.2,17DOL
R2,2,Large,16,12,10/02/2022,larva,8,62,178.2,16DOL
R3,57,Large,16,12,06/07/2022,larva,13,60,178.2,16DOL
R3,1,Large,15,11,05/06/2022,larva,13,55,178.2,15DOL
R1,1,Large,11,7,29/10/2021,larva,6,42,178.2,11DOL
R2,25,Control,20,16,14/02/2022,larva,7,82,178.11,20DOL
R3,25,Control,17,13,03/07/2022,larva,10,62,178.1,17DOL
R3,22,Control,17,13,03/07/2022,larva,12,64,178.1,17DOL
R3,66,Large,14,10,04/07/2022,larva,13,50,178.1,14DOL
R2,15,Large,18,14,12/02/2022,larva,8,73,178.09,18DOL
R3,10,Control,12,8,28/06/2022,larva,10,37,178,12DOL
R2,2,Large,13,9,07/02/2022,larva,8,44,177.91,13DOL
R3,21,Large,19,15,09/07/2022,larva,13,75,177.9,19DOL
R2,6,Large,18,14,12/02/2022,larva,8,74,177.9,18DOL
R1,1,Control,13,9,31/10/2021,larva,1,49,177.9,13DOL
R1,16,Large,12,8,30/10/2021,larva,5,47,177.9,12DOL
R2,17,Large,15,11,09/02/2022,larva,8,56,177.86,15DOL
R2,3,Large,18,14,12/02/2022,larva,8,73,177.82,18DOL
R1,23,Control,15,11,02/11/2021,larva,3,63,177.8,15DOL
R3,15,Large,14,10,04/07/2022,larva,13,50,177.8,14DOL
R1,6,Control,12,8,30/10/2021,larva,1,43,177.8,12DOL
R1,13,Control,12,8,30/10/2021,larva,2,44,177.8,12DOL
R3,14,Large,12,8,02/07/2022,larva,13,40,177.8,12DOL
R2,7,Large,19,15,13/02/2022,larva,8,80,177.78,19DOL
R3,20,Control,18,14,04/07/2022,larva,12,69,177.7,18DOL
R3,1,Control,17,13,03/07/2022,larva,11,63,177.7,17DOL
R1,10,Control,12,8,30/10/2021,larva,1,43,177.7,12DOL
R1,2,Large,11,7,29/10/2021,larva,5,41,177.7,11DOL
R1,14,Control,20,16,07/11/2021,larva,1,90,177.6,20DOL
R1,23,Control,17,13,04/11/2021,larva,3,74,177.6,17DOL
R3,10,Control,14,10,30/07/2022,larva,12,49,177.6,14DOL
R3,22,Control,12,8,28/06/2022,larva,12,39,177.6,12DOL
R2,16,Large,19,15,13/02/2022,larva,8,81,177.55,19DOL
R1,13,Large,17,13,04/11/2021,larva,5,76,177.5,17DOL
R3,59,Large,17,13,07/07/2022,larva,13,65,177.5,17DOL
R1,7,Control,12,8,30/10/2021,larva,2,44,177.5,12DOL
R3,10,Control,12,8,28/06/2022,larva,11,38,177.5,12DOL
R3,25,Control,19,15,05/07/2022,larva,11,73,177.4,19DOL
R2,18,Large,13,9,07/02/2022,larva,8,43,177.32,13DOL
R1,8,Control,19,15,06/11/2021,larva,1,84,177.3,19DOL
R3,15,Large,19,15,09/07/2022,larva,13,75,177.3,19DOL
R1,23,Control,17,13,04/11/2021,larva,2,73,177.3,17DOL
R1,13,Control,17,13,04/11/2021,larva,3,74,177.3,17DOL
R1,18,Control,13,9,31/10/2021,larva,3,51,177.3,13DOL
R3,2,Control,17,13,03/07/2022,larva,11,63,177.2,17DOL
R1,12,Control,16,12,03/11/2021,larva,1,66,177.2,16DOL
R1,2,Control,16,12,03/11/2021,larva,3,68,177.2,16DOL
R1,12,Control,16,12,03/11/2021,larva,3,68,177.2,16DOL
R3,72,Large,15,11,05/06/2022,larva,13,55,177.2,15DOL
R3,72,Large,13,9,03/07/2022,larva,13,45,177.2,13DOL
R1,7,Large,10,6,28/10/2021,larva,4,34,177.2,10DOL
R2,1,Control,13,9,07/02/2022,larva,7,42,177.14,13DOL
R2,18,Large,11,7,05/02/2022,larva,8,33,177.14,11DOL
R2,12,Large,18,14,12/02/2022,larva,8,75,177.13,18DOL
R1,18,Control,18,14,05/11/2021,larva,2,79,177.1,18DOL
R3,10,Control,17,13,03/07/2022,larva,9,61,177.1,17DOL
R1,3,Large,13,9,31/10/2021,larva,6,54,177.1,13DOL
R3,20,Large,13,9,03/07/2022,larva,13,45,177.1,13DOL
R3,58,Large,12,8,02/07/2022,larva,13,40,177.1,12DOL
R2,10,Large,15,11,09/02/2022,larva,8,55,177.01,15DOL
R3,12,Control,19,15,05/07/2022,larva,10,72,177,19DOL
R2,5,Large,19,15,13/02/2022,larva,8,79,176.94,19DOL
R2,20,Large,10,6,04/02/2022,larva,8,25,176.93,10DOL
R1,4,Control,17,13,04/11/2021,larva,2,73,176.9,17DOL
R1,13,Control,17,13,04/11/2021,larva,2,73,176.9,17DOL
R1,7,Control,16,12,03/11/2021,larva,2,67,176.9,16DOL
R1,25,Control,18,14,05/11/2021,larva,1,78,176.8,18DOL
R3,17,Control,17,13,03/07/2022,larva,12,64,176.8,17DOL
R3,92,Large,17,13,07/07/2022,larva,13,65,176.8,17DOL
R3,20,Control,15,11,01/06/2022,larva,11,53,176.8,15DOL
R3,90,Large,12,8,02/07/2022,larva,13,40,176.8,12DOL
R2,21,Control,12,8,06/02/2022,larva,7,36,176.76,12DOL
R2,6,Large,20,16,14/02/2022,larva,8,86,176.71,20DOL
R2,11,Large,14,10,08/02/2022,larva,8,51,176.68,14DOL
R1,16,Control,18,14,05/11/2021,larva,2,79,176.6,18DOL
R3,9,Control,17,13,03/07/2022,larva,10,62,176.6,17DOL
R3,1,Control,16,12,02/06/2022,larva,12,59,176.6,16DOL
R3,82,Large,13,9,03/07/2022,larva,13,45,176.6,13DOL
R2,4,Large,20,16,14/02/2022,larva,8,87,176.56,20DOL
R2,1,Large,19,15,13/02/2022,larva,8,79,176.56,19DOL
R2,13,Large,11,7,05/02/2022,larva,8,33,176.54,11DOL
R2,17,Large,18,14,12/02/2022,larva,8,75,176.52,18DOL
R3,14,Control,18,14,04/07/2022,larva,12,69,176.5,18DOL
R3,6,Control,14,10,30/07/2022,larva,12,49,176.5,14DOL
R2,6,Large,17,13,11/02/2022,larva,8,68,176.49,17DOL
R1,17,Large,17,13,04/11/2021,larva,5,76,176.4,17DOL
R3,71,Large,17,13,07/07/2022,larva,13,65,176.4,17DOL
R3,15,Control,9,5,25/06/2022,larva,9,21,176.4,9DOL
R2,11,Large,19,15,13/02/2022,larva,8,81,176.39,19DOL
R2,1,Large,18,14,12/02/2022,larva,8,75,176.31,18DOL
R1,11,Control,16,12,03/11/2021,larva,1,66,176.3,16DOL
R3,49,Large,13,9,03/07/2022,larva,13,45,176.3,13DOL
R2,15,Large,16,12,10/02/2022,larva,8,62,176.27,16DOL
R1,5,Control,17,13,04/11/2021,larva,3,74,176.2,17DOL
R3,71,Large,16,12,06/07/2022,larva,13,60,176.2,16DOL
R1,2,Control,15,11,02/11/2021,larva,3,63,176.2,15DOL
R1,4,Large,15,11,02/11/2021,larva,6,65,176.2,15DOL
R2,10,Large,11,7,05/02/2022,larva,8,33,176.14,11DOL
R3,54,Large,16,12,06/07/2022,larva,13,60,176.1,16DOL
R3,64,Large,15,11,05/06/2022,larva,13,55,176.1,15DOL
R3,24,Control,12,8,28/06/2022,larva,11,38,176.1,12DOL
R1,10,Large,10,6,28/10/2021,larva,4,34,176.1,10DOL
R2,4,Large,11,7,05/02/2022,larva,8,31,176.06,11DOL
R2,23,Large,19,15,13/02/2022,larva,8,81,176.01,19DOL
R1,21,Control,13,9,31/10/2021,larva,1,49,176,13DOL
R2,18,Control,15,11,09/02/2022,larva,7,54,175.99,15DOL
R2,9,Control,12,8,06/02/2022,larva,7,34,175.98,12DOL
R3,4,Large,20,16,10/07/2022,larva,13,80,175.9,20DOL
R1,12,Control,19,15,06/11/2021,larva,3,86,175.9,19DOL
R1,25,Control,16,12,03/11/2021,larva,3,68,175.9,16DOL
R1,6,Large,14,10,01/11/2021,larva,6,60,175.9,14DOL
R3,4,Control,14,10,30/07/2022,larva,10,47,175.9,14DOL
R3,18,Control,14,10,30/07/2022,larva,12,49,175.9,14DOL
R3,19,Control,20,16,06/07/2022,larva,10,77,175.8,20DOL
R1,4,Control,9,5,27/10/2021,larva,1,25,175.8,9DOL
R2,21,Large,16,12,10/02/2022,larva,8,61,175.75,16DOL
R3,38,Large,17,13,07/07/2022,larva,13,65,175.7,17DOL
R1,22,Control,15,11,02/11/2021,larva,1,61,175.7,15DOL
R2,2,Large,10,6,04/02/2022,larva,8,26,175.67,10DOL
R3,19,Control,19,15,05/07/2022,larva,11,73,175.6,19DOL
R3,17,Control,18,14,04/07/2022,larva,9,66,175.6,18DOL
R3,62,Large,16,12,06/07/2022,larva,13,60,175.6,16DOL
R2,4,Large,13,9,07/02/2022,larva,8,44,175.53,13DOL
R2,11,Control,15,11,09/02/2022,larva,7,52,175.51,15DOL
R2,12,Large,10,6,04/02/2022,larva,8,27,175.51,10DOL
R3,57,Large,17,13,07/07/2022,larva,13,65,175.5,17DOL
R3,21,Control,16,12,02/06/2022,larva,12,59,175.5,16DOL
R2,6,Control,18,14,12/02/2022,larva,7,71,175.48,18DOL
R2,21,Control,9,5,03/02/2022,larva,7,16,175.46,9DOL
R2,18,Large,19,15,13/02/2022,larva,8,80,175.44,19DOL
R1,3,Control,13,9,31/10/2021,larva,1,49,175.4,13DOL
R3,10,Control,9,5,25/06/2022,larva,12,24,175.4,9DOL
R2,16,Large,18,14,12/02/2022,larva,8,73,175.35,18DOL
R2,8,Large,11,7,05/02/2022,larva,8,32,175.32,11DOL
R1,15,Control,16,12,03/11/2021,larva,1,66,175.3,16DOL
R3,23,Control,16,12,02/06/2022,larva,10,57,175.3,16DOL
R3,8,Control,16,12,02/06/2022,larva,11,58,175.3,16DOL
R3,19,Control,12,8,28/06/2022,larva,9,36,175.3,12DOL
R1,5,Large,11,7,29/10/2021,larva,5,41,175.3,11DOL
R2,7,Control,15,11,09/02/2022,larva,7,53,175.21,15DOL
R1,20,Large,12,8,30/10/2021,larva,4,46,175.2,12DOL
R2,8,Large,20,16,14/02/2022,larva,8,85,175.1,20DOL
R3,7,Control,18,14,04/07/2022,larva,11,68,175.1,18DOL
R3,13,Control,17,13,03/07/2022,larva,9,61,175.1,17DOL
R1,14,Control,16,12,03/11/2021,larva,2,67,175.1,16DOL
R1,6,Large,13,9,31/10/2021,larva,4,52,175.1,13DOL
R1,9,Large,10,6,28/10/2021,larva,5,35,175.1,10DOL
R2,23,Large,9,5,03/02/2022,larva,8,21,175.07,9DOL
R2,2,Large,14,10,08/02/2022,larva,8,51,175.02,14DOL
R3,19,Control,16,12,02/06/2022,larva,12,59,175,16DOL
R3,12,Control,15,11,01/06/2022,larva,10,52,175,15DOL
R2,22,Large,20,16,14/02/2022,larva,8,85,174.98,20DOL
R3,8,Large,14,10,04/07/2022,larva,13,50,174.9,14DOL
R1,21,Control,13,9,31/10/2021,larva,2,50,174.9,13DOL
R1,24,Control,12,8,30/10/2021,larva,3,45,174.9,12DOL
R3,24,Control,12,8,28/06/2022,larva,9,36,174.9,12DOL
R3,44,Large,17,13,07/07/2022,larva,13,65,174.8,17DOL
R1,17,Large,9,5,27/10/2021,larva,4,28,174.8,9DOL
R2,11,Large,15,11,09/02/2022,larva,8,55,174.78,15DOL
R2,18,Large,14,10,08/02/2022,larva,8,50,174.75,14DOL
R2,10,Large,12,8,06/02/2022,larva,8,38,174.71,12DOL
R3,14,Control,20,16,06/07/2022,larva,10,77,174.7,20DOL
R3,43,Large,14,10,04/07/2022,larva,13,50,174.7,14DOL
R3,24,Control,14,10,30/07/2022,larva,12,49,174.7,14DOL
R3,91,Large,13,9,03/07/2022,larva,13,45,174.7,13DOL
R1,16,Control,12,8,30/10/2021,larva,2,44,174.7,12DOL
R3,14,Large,13,9,03/07/2022,larva,13,45,174.6,13DOL
R2,15,Control,13,9,07/02/2022,larva,7,42,174.56,13DOL
R1,1,Large,8,4,26/10/2021,larva,4,22,174.5,8DOL
R1,20,Control,17,13,04/11/2021,larva,2,73,174.4,17DOL
R2,11,Large,11,7,05/02/2022,larva,8,31,174.36,11DOL
R3,88,Large,13,9,03/07/2022,larva,13,45,174.3,13DOL
R3,13,Control,16,12,02/06/2022,larva,10,57,174.2,16DOL
R1,7,Large,7,3,25/10/2021,larva,4,16,174.2,7DOL
R2,17,Large,11,7,05/02/2022,larva,8,31,174.16,11DOL
R2,23,Large,19,15,13/02/2022,larva,8,79,174.12,19DOL
R1,13,Control,15,11,02/11/2021,larva,2,62,174.1,15DOL
R2,20,Control,14,10,08/02/2022,larva,7,47,174.1,14DOL
R3,13,Large,14,10,04/07/2022,larva,13,50,174.1,14DOL
R3,8,Large,9,5,29/06/2022,larva,13,25,174.1,9DOL
R2,21,Control,15,11,09/02/2022,larva,7,52,174.01,15DOL
R3,69,Large,18,14,08/07/2022,larva,13,70,174,18DOL
R3,7,Control,13,9,29/06/2022,larva,10,42,174,13DOL
R2,21,Large,11,7,05/02/2022,larva,8,31,174,11DOL
R2,12,Control,15,11,09/02/2022,larva,7,52,173.99,15DOL
R2,2,Large,11,7,05/02/2022,larva,8,31,173.92,11DOL
R3,85,Large,17,13,07/07/2022,larva,13,65,173.9,17DOL
R1,20,Control,16,12,03/11/2021,larva,3,68,173.9,16DOL
R3,81,Large,12,8,02/07/2022,larva,13,40,173.9,12DOL
R2,12,Control,19,15,13/02/2022,larva,7,77,173.84,19DOL
R2,11,Large,15,11,09/02/2022,larva,8,57,173.82,15DOL
R2,3,Large,16,12,10/02/2022,larva,8,61,173.73,16DOL
R2,3,Large,16,12,10/02/2022,larva,8,62,173.73,16DOL
R2,20,Control,20,16,14/02/2022,larva,7,84,173.71,20DOL
R3,54,Large,13,9,03/07/2022,larva,13,45,173.7,13DOL
R3,69,Large,12,8,02/07/2022,larva,13,40,173.7,12DOL
R2,4,Large,12,8,06/02/2022,larva,8,38,173.61,12DOL
R1,18,Large,18,14,05/11/2021,larva,4,81,173.6,18DOL
R3,19,Large,15,11,05/06/2022,larva,13,55,173.6,15DOL
R3,19,Control,13,9,29/06/2022,larva,11,43,173.6,13DOL
R2,23,Large,20,16,14/02/2022,larva,8,85,173.55,20DOL
R3,25,Control,17,13,03/07/2022,larva,9,61,173.5,17DOL
R3,4,Control,15,11,01/06/2022,larva,9,51,173.5,15DOL
R3,38,Large,15,11,05/06/2022,larva,13,55,173.5,15DOL
R2,18,Large,20,16,14/02/2022,larva,8,86,173.44,20DOL
R2,21,Large,20,16,14/02/2022,larva,8,86,173.44,20DOL
R2,14,Control,18,14,12/02/2022,larva,7,71,173.44,18DOL
R3,23,Large,19,15,09/07/2022,larva,13,75,173.4,19DOL
R1,10,Control,18,14,05/11/2021,larva,1,78,173.4,18DOL
R3,88,Large,14,10,04/07/2022,larva,13,50,173.4,14DOL
R3,81,Large,19,15,09/07/2022,larva,13,75,173.3,19DOL
R3,2,Control,18,14,04/07/2022,larva,11,68,173.3,18DOL
R3,90,Large,17,13,07/07/2022,larva,13,65,173.3,17DOL
R3,17,Control,12,8,28/06/2022,larva,12,39,173.3,12DOL
R3,11,Control,17,13,03/07/2022,larva,10,62,173.2,17DOL
R1,11,Control,16,12,03/11/2021,larva,3,68,173.2,16DOL
R2,19,Large,14,10,08/02/2022,larva,8,49,173.19,14DOL
R2,11,Large,18,14,12/02/2022,larva,8,75,173.18,18DOL
R2,16,Control,13,9,07/02/2022,larva,7,41,173.16,13DOL
R2,9,Large,16,12,10/02/2022,larva,8,63,173.12,16DOL
R1,1,Control,19,15,06/11/2021,larva,3,86,173.1,19DOL
R1,22,Control,17,13,04/11/2021,larva,1,72,173.1,17DOL
R3,10,Large,17,13,07/07/2022,larva,13,65,173.1,17DOL
R3,60,Large,15,11,05/06/2022,larva,13,55,173.1,15DOL
R3,13,Large,12,8,02/07/2022,larva,13,40,173.1,12DOL
R2,12,Control,14,10,08/02/2022,larva,7,48,173.01,14DOL
R1,22,Control,17,13,04/11/2021,larva,3,74,173,17DOL
R3,14,Control,17,13,03/07/2022,larva,12,64,173,17DOL
R3,6,Large,17,13,07/07/2022,larva,13,65,173,17DOL
R1,14,Large,10,6,28/10/2021,larva,5,35,173,10DOL
R3,7,Control,9,5,25/06/2022,larva,12,24,173,9DOL
R2,4,Control,18,14,12/02/2022,larva,7,72,172.99,18DOL
R3,1,Control,18,14,04/07/2022,larva,11,68,172.9,18DOL
R1,13,Control,16,12,03/11/2021,larva,2,67,172.9,16DOL
R2,23,Large,19,15,13/02/2022,larva,8,80,172.81,19DOL
